FID,NFDBFIREID,SRC_AGENCY,NAT_PARK,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,SIZE_HA,CAUSE,CAUSE2,FIRE_TYPE,RESPONSE,PROTZONE,PRESCRIBED,MORE_INFO,CFS_NOTE1,CFS_NOTE2,ACQ_DATE
165121,AB-1988-DA2-006-88,AB, ,DA2-006-88,DA2006,57.367899999999999,-110.116800000000000,1988,7,21,1988-07-21 00:00:00,,1988-07-21 00:00:00,351.800000000000010,N,N,Crown, , , , , , ,2020-06-01 00:00:00
165185,AB-1987-DP2-017-87,AB, ,DP2-017-87,DP2017,56.699700000000000,-119.451400000000010,1987,7,24,1987-07-24 00:00:00,,1987-07-24 00:00:00,8636.200000000000700,N,N,Crown, , , , , , ,2020-06-01 00:00:00
165392,AB-1987-DP2-003-87,AB, ,DP2-003-87,DP2003,56.336399999999998,-118.266000000000010,1987,5,7,1987-05-07 00:00:00,,1987-05-07 00:00:00,530.000000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
165394,AB-1987-DP3-001-87,AB, ,DP3-001-87,DP3001,56.482599999999998,-117.919500000000000,1987,4,29,1987-04-29 00:00:00,,1987-04-29 00:00:00,326.600000000000020,H,H,Surface, , , , , , ,2020-06-01 00:00:00
165835,AB-1987-DP1-005-87,AB, ,DP1-005-87,DP1005,55.814200000000000,-116.994600000000010,1987,5,6,1987-05-06 00:00:00,,1987-05-07 00:00:00,13264.200000000001000,H,H,Crown, , , , , , ,2020-06-01 00:00:00
165881,AB-1987-DS4-014-87,AB, ,DS4-014-87,DS4014,55.561300000000003,-116.584000000000000,1987,5,7,1987-05-07 00:00:00,,1987-05-07 00:00:00,2383.599999999999900,H,H,Surface, , , , , , ,2020-06-01 00:00:00
166003,AB-1989-DS4-001-89,AB, ,DS4-001-89,DS4001,55.406900000000000,-116.032700000000010,1989,4,21,1989-04-21 00:00:00,,1989-04-22 00:00:00,653.000000000000000,H,H, , , , , , , ,2020-06-01 00:00:00
166007,AB-1989-DS4-008-89,AB, ,DS4-008-89,DS4008,55.370500000000000,-116.250600000000010,1989,4,30,1989-04-30 00:00:00,,1989-05-31 00:00:00,1977.700000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
166109,AB-1989-DS4-009-89,AB, ,DS4-009-89,DS4009,55.625000000000000,-116.593900000000000,1989,5,5,1989-05-05 00:00:00,,1989-05-18 00:00:00,680.000000000000000,H,H,Crown, , , , , , ,2020-06-01 00:00:00
166216,AB-1990-DL2-066-90,AB, ,DL2-066-90,DL2066,55.382599999999996,-111.790200000000000,1990,7,31,1990-07-31 00:00:00,,1990-10-31 00:00:00,11809.500000000000000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166246,AB-1990-DL4-040-90,AB, ,DL4-040-90,DL4040,55.557200000000002,-112.142700000000000,1990,8,6,1990-08-06 00:00:00,,1990-10-29 00:00:00,9927.399999999999600,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166268,AB-1991-DL4-018-91,AB, ,DL4-018-91,DL4018,55.553500000000000,-112.388700000000000,1991,8,13,1991-08-13 00:00:00,,1991-10-02 00:00:00,281.699999999999990,N,N,Surface, , , , , , ,2020-06-01 00:00:00
166338,AB-1987-DG1-004-87,AB, ,DG1-004-87,DG1004,55.888800000000003,-118.028800000000000,1987,4,30,1987-04-30 00:00:00,,1987-04-30 00:00:00,513.899999999999980,H,H,Surface, , , , , , ,2020-06-01 00:00:00
166415,AB-1988-DL2-040-88,AB, ,DL2-040-88,DL2040,55.593499999999999,-110.868300000000000,1988,6,23,1988-06-23 00:00:00,,1988-06-23 00:00:00,246.099999999999990,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166429,AB-1990-DL2-046-90,AB, ,DL2-046-90,DL2046,55.866199999999999,-110.217100000000000,1990,7,13,1990-07-13 00:00:00,,1990-07-19 00:00:00,257.800000000000010,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166435,AB-1990-DL2-077-90,AB, ,DL2-077-90,DL2077,55.917200000000001,-110.980500000000010,1990,8,6,1990-08-06 00:00:00,,1990-08-16 00:00:00,670.399999999999980,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166436,AB-1990-DL2-078-90,AB, ,DL2-078-90,DL2078,55.564500000000002,-110.816599999999990,1990,8,6,1990-08-06 00:00:00,,1990-08-22 00:00:00,470.699999999999990,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166440,AB-1990-DL2-088-90,AB, ,DL2-088-90,DL2088,55.804400000000001,-110.570600000000000,1990,8,6,1990-08-06 00:00:00,,1990-09-11 00:00:00,1418.400000000000100,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166660,AB-1988-DL1-014-88,AB, ,DL1-014-88,DL1014,54.734900000000003,-110.808000000000010,1988,5,8,1988-05-08 00:00:00,,1988-05-08 00:00:00,412.399999999999980,H,H,Crown, , , , , , ,2020-06-01 00:00:00
166732,AB-1990-DND-019-90,AB, ,DND-019-90,DND019,54.836700000000000,-110.084300000000000,1990,7,31,1990-07-31 00:00:00,,1990-08-29 00:00:00,381.699999999999990,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166734,AB-1990-DND-021-90,AB, ,DND-021-90,DND021,55.073099999999997,-110.611600000000000,1990,8,6,1990-08-06 00:00:00,,1990-08-24 00:00:00,475.800000000000010,N,N,Surface, , , , , , ,2020-06-01 00:00:00
166737,AB-1990-DND-024-90,AB, ,DND-024-90,DND024,55.200800000000001,-111.078500000000010,1990,8,7,1990-08-07 00:00:00,,1990-08-28 00:00:00,498.300000000000010,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166766,AB-1991-DND-007-91,AB, ,DND-007-91,DND007,55.128100000000003,-111.187700000000010,1991,5,31,1991-05-31 00:00:00,,1991-06-15 00:00:00,1559.099999999999900,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166793,AB-1987-DS1-006-87,AB, ,DS1-006-87,DS1006,55.473700000000001,-114.369600000000010,1987,5,26,1987-05-26 00:00:00,,1987-05-26 00:00:00,492.000000000000000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166805,AB-1987-DS2-027-87,AB, ,DS2-027-87,DS2027,55.491999999999997,-114.528099999999990,1987,7,24,1987-07-24 00:00:00,,1987-07-24 00:00:00,266.000000000000000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
166947,AB-1989-DG3-001-89,AB, ,DG3-001-89,DG3001,55.145000000000003,-118.120800000000000,1989,2,25,1989-02-25 00:00:00,,1989-04-30 00:00:00,399.600000000000020,H,H,Surface, , , , , , ,2020-06-01 00:00:00
166996,AB-1988-DS4-033-88,AB, ,DS4-033-88,DS4033,54.941200000000002,-116.956000000000000,1988,10,8,1988-10-08 00:00:00,,1988-10-08 00:00:00,283.000000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167022,AB-1989-DS4-010-89,AB, ,DS4-010-89,DS4010,55.230600000000003,-116.785900000000000,1989,5,5,1989-05-05 00:00:00,,1989-05-10 00:00:00,475.600000000000020,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167155,AB-1987-DS2-039-87,AB, ,DS2-039-87,DS2039,54.844900000000003,-114.906600000000000,1987,10,2,1987-10-02 00:00:00,,1987-10-02 00:00:00,255.099999999999990,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167312,AB-1988-DL2-014-88,AB, ,DL2-014-88,DL2014,54.678600000000003,-111.913799999999990,1988,4,26,1988-04-26 00:00:00,,1988-04-26 00:00:00,426.800000000000010,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167569,AB-1989-DL2-032-89,AB, ,DL2-032-89,DL2032,54.676800000000000,-111.841300000000000,1989,5,5,1989-05-05 00:00:00,,1989-05-13 00:00:00,553.299999999999950,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167752,AB-1987-DL1-007-87,AB, ,DL1-007-87,DL1007,54.409399999999998,-111.085500000000000,1987,5,6,1987-05-06 00:00:00,,1987-05-07 00:00:00,269.300000000000010,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167864,AB-1987-DS1-034-87,AB, ,DS1-034-87,DS1034,54.402999999999999,-114.307100000000010,1987,10,12,1987-10-12 00:00:00,,1987-10-12 00:00:00,671.799999999999950,H,H,Surface, , , , , , ,2020-06-01 00:00:00
167910,AB-1987-DE3-015-87,AB, ,DE3-015-87,DE3015,53.837499999999999,-119.377399999999990,1987,10,9,1987-10-09 00:00:00,,1987-10-11 00:00:00,1803.599999999999900,H,H,Surface, , , , , , ,2020-06-01 00:00:00
168242,AB-1988-DW2-024-88,AB, ,DW2-024-88,DW2024,53.422699999999999,-115.730500000000010,1988,5,1,1988-05-01 00:00:00,,1988-05-01 00:00:00,1277.500000000000000,H,H,Crown, , , , , , ,2020-06-01 00:00:00
168428,AB-1984-DR3-034-84,AB, ,DR3-034-84,DR3034,51.982100000000003,-115.957900000000000,1984,9,5,1984-09-05 00:00:00,,1984-09-05 00:00:00,250.199999999999990,H,H,Crown, , , , , , ,2020-06-01 00:00:00
168456,AB-1988-DR6-003-88,AB, ,DR6-003-88,DR6003,52.555700000000002,-114.510600000000000,1988,4,13,1988-04-13 00:00:00,,1988-04-13 00:00:00,200.000000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
168507,AB-1988-DR6-019-88,AB, ,DR6-019-88,DR6019,52.699599999999997,-115.333900000000000,1988,5,25,1988-05-25 00:00:00,,1988-05-25 00:00:00,7646.000000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
168565,AB-1987-DB1-001-87,AB, ,DB1-001-87,DB1001,50.347900000000003,-114.255700000000000,1987,2,6,1987-02-06 00:00:00,,1987-02-06 00:00:00,2100.000000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
168769,AB-1994-DA3-003-94,AB, ,DA3-003-94,DA3003,59.759000000000000,-110.546000000000010,1994,6,19,1994-06-19 00:00:00,,1994-07-20 00:00:00,3672.800000000000200,N,N,Surface, , , , , , ,2020-06-01 00:00:00
168783,AB-1995-DL1-010-95,AB, ,DL1-010-95,DL1010,59.076000000000001,-110.712599999999990,1995,5,28,1995-05-28 00:00:00,,1995-06-14 00:00:00,537.100000000000020,N,N,Crown, , , , , , ,2020-06-01 00:00:00
168797,AB-1993-DF2-018-93,AB, ,DF2-018-93,DF2018,59.585000000000001,-117.029700000000010,1993,6,6,1993-06-06 00:00:00,,1993-06-22 00:00:00,1541.599999999999900,N,N,Crown, , , , , , ,2020-06-01 00:00:00
168890,AB-1994-DF3-038-94,AB, ,DF3-038-94,DF3038,59.864199999999997,-119.563800000000000,1994,7,15,1994-07-15 00:00:00,,1994-07-23 00:00:00,220.599999999999990,N,N,Surface, , , , , , ,2020-06-01 00:00:00
168907,AB-1964-DF7-004-64,AB, ,DF7-004-64,DF7004,59.900599999999997,-119.404200000000000,1964,7,10,1964-07-10 00:00:00,,,471.988911401000000,N,N, , , , , , , ,2020-06-01 00:00:00
168927,AB-1993-DF2-031-93,AB, ,DF2-031-93,DF2031,58.934399999999997,-116.813599999999990,1993,6,7,1993-06-07 00:00:00,,1993-06-22 00:00:00,346.600000000000020,N,N,Surface, , , , , , ,2020-06-01 00:00:00
168972,AB-1994-DF1-063-94,AB, ,DF1-063-94,DF1063,59.472299999999997,-114.033000000000000,1994,8,18,1994-08-18 00:00:00,,1994-09-22 00:00:00,365.199999999999990,N,N,Surface, , , , , , ,2020-06-01 00:00:00
169013,AB-1995-DF2-001-95,AB, ,DF2-001-95,DF2001,59.112000000000002,-118.031400000000000,1995,4,27,1995-04-27 00:00:00,,1995-04-29 00:00:00,200.000000000000000,H,H,Surface, , , , , , ,2020-06-01 00:00:00
169018,AB-1995-DF2-011-95,AB, ,DF2-011-95,DF2011,58.861699999999999,-117.010800000000000,1995,5,27,1995-05-27 00:00:00,,1995-09-12 00:00:00,33558.199999999997000,N,N,Surface, , , , , , ,2020-06-01 00:00:00
169040,AB-1995-DF3-012-95,AB, ,DF3-012-95,DF3012,58.719600000000000,-118.953200000000000,1995,5,8,1995-05-08 00:00:00,,1995-06-22 00:00:00,3448.599999999999900,H,H,Surface, , , , , , ,2020-06-01 00:00:00
169042,AB-1995-DF3-015-95,AB, ,DF3-015-95,DF3015,58.810499999999998,-118.678900000000000,1995,6,5,1995-06-05 00:00:00,,1995-06-11 00:00:00,286.699999999999990,H,H,Surface, , , , , , ,2020-06-01 00:00:00
169053,AB-1995-DF3-035-95,AB, ,DF3-035-95,DF3035,58.792299999999997,-118.946299999999990,1995,8,13,1995-08-13 00:00:00,,1995-08-20 00:00:00,2051.400000000000100,H,H,Surface, , , , , , ,2020-06-01 00:00:00
169055,AB-1995-DF3-041-95,AB, ,DF3-041-95,DF3041,58.817700000000002,-118.721000000000000,1995,9,11,1995-09-11 00:00:00,,1995-09-18 00:00:00,215.300000000000010,H,H,Surface, , , , , , ,2020-06-01 00:00:00
169127,AB-1961-DF4-009-61,AB, ,DF4-009-61,DF4009,58.745399999999997,-115.109700000000000,1961,7,3,1961-07-03 00:00:00,,,9281.396408220000000,N,N, , , , , , , ,2020-06-01 00:00:00
169130,AB-1993-DF1-009-93,AB, ,DF1-009-93,DF1009,59.145200000000003,-115.270200000000000,1993,6,6,1993-06-06 00:00:00,,1993-06-18 00:00:00,268.199999999999990,N,N,Surface, , , , , , ,2020-06-01 00:00:00
169152,AB-1994-DF1-048-94,AB, ,DF1-048-94,DF1048,59.268799999999999,-114.203400000000000,1994,7,26,1994-07-26 00:00:00,,1994-09-12 00:00:00,13137.700000000001000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169153,AB-1994-DF1-049-94,AB, ,DF1-049-94,DF1049,59.127099999999999,-115.305700000000000,1994,7,26,1994-07-26 00:00:00,,1994-08-20 00:00:00,3009.699999999999800,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169155,AB-1994-DF1-053-94,AB, ,DF1-053-94,DF1053,59.083500000000001,-114.004200000000000,1994,8,6,1994-08-06 00:00:00,,1994-09-22 00:00:00,560.100000000000020,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169158,AB-1995-DF1-013-95,AB, ,DF1-013-95,DF1013,58.803500000000000,-115.637900000000000,1995,5,27,1995-05-27 00:00:00,,1995-09-12 00:00:00,129408.899999999990000,N,N,Surface, , , , , , ,2020-06-01 00:00:00
169159,AB-1995-DF1-014-95,AB, ,DF1-014-95,DF1014,59.068899999999999,-115.455299999999990,1995,5,28,1995-05-28 00:00:00,,1995-06-15 00:00:00,5692.100000000000400,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169167,AB-1961-DF4-006-61,AB, ,DF4-006-61,DF4006,59.201599999999999,-114.946700000000010,1961,6,2,1961-06-02 00:00:00,,,7724.433149399999800,N,N, , , , , , , ,2020-06-01 00:00:00
169168,AB-1961-DF4-008-61,AB, ,DF4-008-61,DF4008,59.068899999999999,-115.711400000000000,1961,7,3,1961-07-03 00:00:00,,,462.689235342000020,N,N, , , , , , , ,2020-06-01 00:00:00
169174,AB-1964-DF1-001-64,AB, ,DF1-001-64,DF1001,59.236100000000000,-114.274400000000000,1964,6,5,1964-06-05 00:00:00,,,340.093766882000010,N,N, , , , , , , ,2020-06-01 00:00:00
169229,AB-1994-DF1-003-94,AB, ,DF1-003-94,DF1003,58.465499999999999,-115.133500000000000,1994,4,28,1994-04-28 00:00:00,,1994-05-02 00:00:00,513.899999999999980,H,H,Surface, , , , , , ,2020-06-01 00:00:00
169308,AB-1961-DF4-001-61,AB, ,DF4-001-61,DF4001,58.469200000000001,-116.591100000000000,1961,5,18,1961-05-18 00:00:00,,,455.489877767000000,H,H, , , , , , , ,2020-06-01 00:00:00
169326,AB-1961-DP7-015-61,AB, ,DP7-015-61,DP7015,57.989899999999999,-117.414300000000000,1961,10,3,1961-10-03 00:00:00,,,953.581013092000030,H,H, , , , , , , ,2020-06-01 00:00:00
169359,AB-1995-DF3-011-95,AB, ,DF3-011-95,DF3011,58.207599999999999,-118.541100000000000,1995,5,28,1995-05-28 00:00:00,,1995-06-25 00:00:00,2920.099999999999900,U,U,Crown, , , , , , ,2020-06-01 00:00:00
169390,AB-1995-DL1-033-95,AB, ,DL1-033-95,DL1033,57.658700000000003,-111.218600000000000,1995,6,14,1995-06-14 00:00:00,,1995-06-26 00:00:00,486.100000000000020,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169401,AB-1961-DA3-014-61,AB, ,DA3-014-61,DA3014,57.513300000000001,-111.139100000000000,1961,8,25,1961-08-25 00:00:00,,,524.885371697999970,N,N, , , , , , , ,2020-06-01 00:00:00
169473,AB-1993-DA2-018-93,AB, ,DA2-018-93,DA2018,57.805900000000001,-113.717800000000000,1993,6,6,1993-06-06 00:00:00,,1993-06-28 00:00:00,352.800000000000010,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169567,AB-1995-DF1-006-95,AB, ,DF1-006-95,DF1006,57.499099999999999,-114.721999999999990,1995,5,6,1995-05-06 00:00:00,,1995-05-16 00:00:00,496.199999999999990,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169628,AB-1961-DF1-003-61,AB, ,DF1-003-61,DF1003,57.546399999999998,-114.383600000000000,1961,6,3,1961-06-03 00:00:00,,,4770.373647880000100,N,N, , , , , , , ,2020-06-01 00:00:00
169642,AB-1993-DP2-002-93,AB, ,DP2-002-93,DP2002,57.004600000000003,-119.773700000000010,1993,6,6,1993-06-06 00:00:00,,1993-06-24 00:00:00,665.899999999999980,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169671,AB-1993-DA2-020-93,AB, ,DA2-020-93,DA2020,57.587800000000001,-112.596500000000010,1993,6,7,1993-06-07 00:00:00,,1993-06-24 00:00:00,2153.800000000000200,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169693,AB-1961-DA4-005-61,AB, ,DA4-005-61,DA4005,58.038499999999999,-112.083000000000000,1961,6,4,1961-06-04 00:00:00,,,2661.342282780000000,N,N, , , , , , , ,2020-06-01 00:00:00
169737,AB-1961-DA3-004-61,AB, ,DA3-004-61,DA3004,57.724100000000000,-113.673599999999990,1961,6,9,1961-06-09 00:00:00,,,1715.765951690000100,N,N, , , , , , , ,2020-06-01 00:00:00
169739,AB-1961-DA4-002-61,AB, ,DA4-002-61,DA4002,57.996699999999997,-112.577200000000000,1961,6,4,1961-06-04 00:00:00,,,2661.139939950000100,N,N, , , , , , , ,2020-06-01 00:00:00
169792,AB-1995-DP1-017-95,AB, ,DP1-017-95,DP1017,56.724400000000003,-116.542900000000000,1995,5,23,1995-05-23 00:00:00,,1995-06-30 00:00:00,7035.699999999999800,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169807,AB-1993-DP3-026-93,AB, ,DP3-026-93,DP3026,57.753300000000003,-119.691300000000000,1993,6,7,1993-06-07 00:00:00,,1993-06-28 00:00:00,7819.600000000000400,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169810,AB-1994-DP3-003-94,AB, ,DP3-003-94,DP3003,57.786000000000001,-119.581900000000000,1994,5,30,1994-05-30 00:00:00,,1994-06-17 00:00:00,1942.700000000000000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169842,AB-1995-DL1-035-95,AB, ,DL1-035-95,DL1035,57.356999999999999,-110.374000000000000,1995,5,13,1995-05-13 00:00:00,,1995-05-19 00:00:00,237.000000000000000,N,N,Surface, , , , , , ,2020-06-01 00:00:00
169852,AB-1961-DA3-002-61,AB, ,DA3-002-61,DA3002,57.122500000000002,-111.219300000000000,1961,6,4,1961-06-04 00:00:00,,,491.187198269000020,N,N, , , , , , , ,2020-06-01 00:00:00
169857,AB-1961-DA3-013-61,AB, ,DA3-013-61,DA3013,57.209800000000001,-110.093000000000000,1961,8,24,1961-08-24 00:00:00,,,264.988158538999980,U,U, , , , , , , ,2020-06-01 00:00:00
169937,AB-1993-DP3-007-93,AB, ,DP3-007-93,DP3007,57.269900000000000,-119.072500000000010,1993,6,6,1993-06-06 00:00:00,,1993-06-17 00:00:00,359.399999999999980,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169939,AB-1993-DP3-010-93,AB, ,DP3-010-93,DP3010,57.491700000000002,-118.287000000000010,1993,6,6,1993-06-06 00:00:00,,1993-06-24 00:00:00,340.600000000000020,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169950,AB-1993-DP3-032-93,AB, ,DP3-032-93,DP3032,57.524299999999997,-118.273600000000000,1993,6,7,1993-06-07 00:00:00,,1993-06-24 00:00:00,548.500000000000000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
169965,AB-1994-DP3-011-94,AB, ,DP3-011-94,DP3011,57.197299999999998,-118.492300000000000,1994,6,18,1994-06-18 00:00:00,,1994-07-04 00:00:00,363.500000000000000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
170013,AB-1993-DP3-033-93,AB, ,DP3-033-93,DP3033,56.759000000000000,-117.902000000000000,1993,6,7,1993-06-07 00:00:00,,1993-06-28 00:00:00,2137.099999999999900,N,N,Crown, , , , , , ,2020-06-01 00:00:00
170053,AB-1994-DA1-001-94,AB, ,DA1-001-94,DA1001,56.622599999999998,-112.008799999999990,1994,5,24,1994-05-24 00:00:00,,1994-06-02 00:00:00,363.600000000000020,N,N,Surface, , , , , , ,2020-06-01 00:00:00
170145,AB-1961-DA2-003-61,AB, ,DA2-003-61,DA2003,56.793500000000002,-110.931900000000000,1961,6,15,1961-06-15 00:00:00,,,377.280330547999990,N,N, , , , , , , ,2020-06-01 00:00:00
170147,AB-1991-DS5-007-91,AB, ,DS5-007-91,DS5007,56.695300000000003,-114.728600000000000,1991,5,30,1991-05-30 00:00:00,,1991-06-10 00:00:00,563.600000000000020,N,N,Crown, , , , , , ,2020-06-01 00:00:00
170246,AB-1991-DS6-025-91,AB, ,DS6-025-91,DS6025,56.291699999999999,-113.293800000000000,1991,5,30,1991-05-30 00:00:00,,1991-06-05 00:00:00,321.100000000000020,N,N,Crown, , , , , , ,2020-06-01 00:00:00
170422,AB-1995-DL1-009-95,AB, ,DL1-009-95,DL1009,56.080599999999997,-112.298300000000000,1995,5,28,1995-05-28 00:00:00,,1995-07-10 00:00:00,132678.700000000010000,N,N,Crown, , , , , , ,2020-06-01 00:00:00
170484,AB-1961-DL4-002-61,AB, ,DL4-002-61,DL4002,55.924300000000002,-112.376600000000000,1961,6,4,1961-06-04 00:00:00,,,3499.822605500000000,N,N, , , , , , , ,2020-06-01 00:00:00
170544,AB-1994-DA1-005-94,AB, ,DA1-005-94,DA1005,56.353499999999997,-110.706200000000000,1994,6,4,1994-06-04 00:00:00,,1994-06-28 00:00:00,2151.900000000000100,N,N,Crown, , , , , , ,2020-06-01 00:00:00
170828,AB-1961-DP1-008-61,AB, ,DP1-008-61,DP1008,55.932400000000001,-116.913000000000000,1961,5,19,1961-05-19 00:00:00,,,3100.033659530000000,U,U, , , , , , , ,2020-06-01 00:00:00
170880,AB-1961-DS4-009-61,AB, ,DS4-009-61,DS4009,55.405099999999997,-116.754000000000000,1961,5,23,1961-05-23 00:00:00,,,372.590023954000000,H,H, , , , , , , ,2020-06-01 00:00:00
170887,AB-1961-DS4-026-61,AB, ,DS4-026-61,DS4026,55.212299999999999,-116.491200000000010,1961,5,22,1961-05-22 00:00:00,,,3181.027443970000100,H,H, , , , , , , ,2020-06-01 00:00:00
170892,AB-1961-DS5-009-61,AB, ,DS5-009-61,DS5009,55.539200000000001,-115.388200000000000,1961,6,4,1961-06-04 00:00:00,,,547.389940262999970,N,N, , , , , , , ,2020-06-01 00:00:00
171039,AB-1995-DP1-024-95,AB, ,DP1-024-95,DP1024,56.088700000000003,-116.527900000000000,1995,6,2,1995-06-02 00:00:00,,1995-06-02 00:00:00,1815.000000000000000,N,N,Surface, , , , , , ,2020-06-01 00:00:00
171062,AB-1961-DP1-007-61,AB, ,DP1-007-61,DP1007,55.604999999999997,-116.513099999999990,1961,5,19,1961-05-19 00:00:00,,,1137.085717570000000,H,H, , , , , , , ,2020-06-01 00:00:00
171069,AB-1961-DS5-005-61,AB, ,DS5-005-61,DS5005,55.775900000000000,-116.150899999999990,1961,5,19,1961-05-19 00:00:00,,,4323.204106920000400,H,H, , , , , , , ,2020-06-01 00:00:00
171070,AB-1961-DS5-008-61,AB, ,DS5-008-61,DS5008,55.634099999999997,-116.105500000000010,1961,5,26,1961-05-26 00:00:00,,,345.391101939000010,H,H, , , , , , , ,2020-06-01 00:00:00
171155,AB-1961-DL5-003-61,AB, ,DL5-003-61,DL5003,55.451700000000002,-111.758300000000010,1961,6,6,1961-06-06 00:00:00,,,919.279858055999970,N,N, , , , , , , ,2020-06-01 00:00:00
171306,AB-1995-DL2-061-95,AB, ,DL2-061-95,DL2061,55.811799999999998,-110.008200000000000,1995,5,2,1995-05-02 00:00:00,,1995-07-19 00:00:00,13850.200000000001000,N,N,Surface, , , , , , ,2020-06-01 00:00:00
171487,AB-1961-DG2-004-61,AB, ,DG2-004-61,DG2004,54.572299999999998,-118.304599999999990,1961,5,21,1961-05-21 00:00:00,,,1191.973231219999900,N,N, , , , , , , ,2020-06-01 00:00:00
171489,AB-1961-DG2-007-61,AB, ,DG2-007-61,DG2007,54.505099999999999,-118.963100000000000,1961,5,21,1961-05-21 00:00:00,,,4109.833602050000100,N,N, , , , , , , ,2020-06-01 00:00:00
171495,AB-1961-DG3-006-61,AB, ,DG3-006-61,DG3006,54.592399999999998,-118.383399999999990,1961,5,21,1961-05-21 00:00:00,,,1609.463127179999900,N,N, , , , , , , ,2020-06-01 00:00:00
171505,AB-1961-DG4-012-61,AB, ,DG4-012-61,DG4012,54.606800000000000,-117.636500000000000,1961,5,26,1961-05-26 00:00:00,,,481.001260654000020,N,N, , , , , , , ,2020-06-01 00:00:00
171525,AB-1961-DW6-017-61,AB, ,DW6-017-61,DW6017,54.255800000000001,-116.784400000000010,1961,6,4,1961-06-04 00:00:00,,,564.487908648000030,N,N, , , , , , , ,2020-06-01 00:00:00
171530,AB-1961-DW6-027-61,AB, ,DW6-027-61,DW6027,54.335700000000003,-117.290400000000010,1961,6,3,1961-06-03 00:00:00,,,350.089502245000010,N,N, , , , , , , ,2020-06-01 00:00:00
171576,AB-1992-DND-001-92,AB, ,DND-001-92,DND001,55.080300000000001,-111.145400000000000,1992,6,16,1992-06-16 00:00:00,,1992-06-24 00:00:00,299.100000000000020,H,H,Crown, , , , , , ,2020-06-01 00:00:00
